hotel_url,hotel_name,latitude,longitude,coord_is_fake,star_rating,star_type,address,city_raw,property_type,price,price_date,price_currency,review_score,review_count,html_file,scraped_at,status
https://www.booking.com/hotel/be/villa-pura-vida.en-gb.html,Villa Pura Vida,,,0,,,,,,,,,,,,2026-06-16T18:50:27+00:00,failed
https://www.booking.com/hotel/be/hydro-palace.en-gb.html,Hydro Palace Apartment,,,0,,,,,,,,,,,,2026-06-16T18:51:09+00:00,failed
https://www.booking.com/hotel/be/villa-pura-vida.en-gb.html,Villa Pura Vida,50.818416,3.275647,0,4,quality,"Sint-Denijsestraat 191C, 8500 Kortrijk, Belgium, Sint-Denijsestraat 191C, 8500, Belgium",Sint-Denijsestraat 191C,Hotel,135,2026-07-15,EUR,9.7,173,be_villa-pura-vida.html.gz,2026-06-16T18:52:09+00:00,success
https://www.booking.com/hotel/be/hydro-palace.en-gb.html,Hydro Palace Apartment,51.214610153710716,2.875958293698204,0,4,quality,"Zeedijk 250 bus 17, Mariakerke, 8400 Ostend, Belgium, Zeedijk 250 bus 17, 8400, Belgium",Zeedijk 250 bus 17,Hotel,,,,9.4,46,be_hydro-palace.html.gz,2026-06-16T18:53:13+00:00,partial
https://www.booking.com/hotel/be/love-nest-versailles-style.en-gb.html,Love Nest Versailles - Unique Louis XIV decoration - Calm location right IN city center,50.4667015075684,4.86667013168335,0,,,,,,,,,,,be_love-nest-versailles-style.html.gz,2026-06-16T18:54:19+00:00,partial
https://www.booking.com/hotel/be/gite-namaste.en-gb.html,Gite Namaste,50.1833000183105,4.76667022705078,0,,,,,,,,,,,be_gite-namaste.html.gz,2026-06-16T18:55:28+00:00,partial
https://www.booking.com/hotel/be/stsauveur.en-gb.html,Hotel Saint Sauveur by WP Hotels,51.315411941268195,3.1294941902160645,0,4,official,"Langestraat 50, 8370 Blankenberge, Belgium, Langestraat 50, 8370, Belgium",Langestraat 50,Hotel,144,2026-07-15,EUR,7.4,1051,be_stsauveur.html.gz,2026-06-16T18:55:54+00:00,success
https://www.booking.com/hotel/be/b-amp-b-hof-beygaert.en-gb.html,B&B Hof Beygaert,50.941776,4.019679,0,3,quality,"lindenstraat 7A, 9300 Aalst, Belgium, lindenstraat 7A, 9300, Belgium",lindenstraat 7A,Hotel,129,2026-07-15,EUR,9.8,160,be_b-amp-b-hof-beygaert.html.gz,2026-06-16T18:56:20+00:00,success
https://www.booking.com/hotel/be/novotelgentcentrum.en-gb.html,Novotel Gent Centrum,51.05439469894931,3.7236276268959045,0,3,official,"Hoogpoort 52, Binnenstad, 9000 Ghent, Belgium, Hoogpoort 52, 9000, Belgium",Hoogpoort 52,Hotel,145,2026-07-15,EUR,7.9,3670,be_novotelgentcentrum.html.gz,2026-06-16T18:56:48+00:00,success
https://www.booking.com/hotel/be/b-amp-b-place-jourdan.en-gb.html,B&B Place Jourdan,50.83673642627823,4.385567307472229,0,3,quality,"Rue Général Leman 97, Etterbeek, 1040 Brussels, Belgium, Rue Général Leman 97, 1040, Belgium",Rue Général Leman 97,Hotel,139,2026-07-29,EUR,9.0,369,be_b-amp-b-place-jourdan.html.gz,2026-06-16T18:57:51+00:00,success
https://www.booking.com/hotel/be/marivaux-congress-seminar-centre.en-gb.html,Marivaux Hotel,50.85387576559755,4.3557800352573395,0,4,official,"Boulevard Adolphe Max 98, 1000 Brussels, Belgium, Boulevard Adolphe Max 98, 1000, Belgium",Boulevard Adolphe Max 98,Hotel,96,2026-07-29,EUR,8.0,10448,be_marivaux-congress-seminar-centre.html.gz,2026-06-16T18:58:57+00:00,success
https://www.booking.com/hotel/be/hotelastoriagent.en-gb.html,Hotel Astoria Gent,51.03338588245892,3.7172144651412964,0,3,official,"Achilles Musschestraat 39, Stationsbuurt-Zuid, 9000 Ghent, Belgium, Achilles Musschestraat 39, 9000, Belgium",Achilles Musschestraat 39,Hotel,152,2026-07-15,EUR,8.8,1807,be_hotelastoriagent.html.gz,2026-06-16T18:59:24+00:00,success
https://www.booking.com/hotel/be/appart-belle-vue.en-gb.html,AppartHotel Belle Vue,50.47923,4.18593,0,,,,,,,,,,,be_appart-belle-vue.html.gz,2026-06-16T19:00:33+00:00,partial
https://www.booking.com/hotel/be/le-studio-de-christine.en-gb.html,Le Studio de Christine,50.35184,5.45776,0,,,,,,,,,,,be_le-studio-de-christine.html.gz,2026-06-16T19:01:39+00:00,partial
https://www.booking.com/hotel/be/chambres-d-hotes-heysel-laeken-atomium.en-gb.html,Guest house Heysel Laeken Atomium,,,1,,,,,,,,,,,be_chambres-d-hotes-heysel-laeken-atomium.html.gz,2026-06-16T19:02:03+00:00,failed
https://www.booking.com/hotel/be/la-heid-d-39-ehan.en-gb.html,la heid d'ehan,50.461814,5.717626,0,,,"61 rue saules bastin, 4920 Aywaille, Belgium, 61 rue saules bastin, 4920, Belgium",61 rue saules bastin,Hotel,,,,7.4,83,be_la-heid-d-39-ehan.html.gz,2026-06-16T19:03:07+00:00,partial
https://www.booking.com/hotel/be/quarreux-27.en-gb.html,Vintage Chalet in Sougne-Remouchamps near Forest,50.447196,5.741009,0,3,quality,"4920 Aywaille, Belgium, 4920, Belgium",,Hotel,,,,8.6,15,be_quarreux-27.html.gz,2026-06-16T19:04:12+00:00,partial
https://www.booking.com/hotel/be/minimalistic-in-premium-location.en-gb.html,Minimalistic In Premium Location,50.8243013,4.36661300000003,0,4,quality,"271 Avenue Louise, 1050 Brussels, Belgium, 271 Avenue Louise, 1050, Belgium",271 Avenue Louise,Hotel,,,,8.1,57,be_minimalistic-in-premium-location.html.gz,2026-06-16T19:05:15+00:00,partial
https://www.booking.com/hotel/be/pegasus-apparthotel-brussels-city.en-gb.html,Pegasus Studioflats Brussels City Aparthotel,,,1,,,,,,,,,,,be_pegasus-apparthotel-brussels-city.html.gz,2026-06-16T19:05:43+00:00,failed
https://www.booking.com/hotel/be/sakura.en-gb.html,Liège Center Sakura,50.64514,5.57342,0,,,,,,,,,,,be_sakura.html.gz,2026-06-16T19:06:49+00:00,partial
https://www.booking.com/hotel/be/antwerp-harbour.en-gb.html,Antwerp Harbour Hotel,51.24427292613408,4.4208624958992,0,3,official,"Noorderlaan 100, Antwerp District, 2030 Antwerp, Belgium, Noorderlaan 100, 2030, Belgium",Noorderlaan 100,Hotel,83,2026-07-15,EUR,7.7,3108,be_antwerp-harbour.html.gz,2026-06-16T19:07:15+00:00,success
https://www.booking.com/hotel/be/cottage-moere.en-gb.html,Cottage Moere,51.12298045899091,2.970476746559143,0,4,official,"Moerdijkbeek Oost 28, 8680 Koekelare, Belgium, Moerdijkbeek Oost 28, 8680, Belgium",Moerdijkbeek Oost 28,Hotel,,,,9.3,20,be_cottage-moere.html.gz,2026-06-16T19:08:21+00:00,partial
https://www.booking.com/hotel/be/le-gite-du-prieure.en-gb.html,Le Gîte Du Prieuré,50.45177361643931,4.9065327644348145,0,3,quality,"Rue Régnié Durette 11, 5101 Namur, Belgium, Rue Régnié Durette 11, 5101, Belgium",Rue Régnié Durette 11,Hotel,110,2026-07-15,EUR,9.1,101,be_le-gite-du-prieure.html.gz,2026-06-16T19:08:48+00:00,success
https://www.booking.com/hotel/be/villa-anna.en-gb.html,Villa Anna,51.09883,2.59241,0,,,,,,,,,,,be_villa-anna.html.gz,2026-06-16T19:09:54+00:00,partial
https://www.booking.com/hotel/be/the-view-bis.en-gb.html,B&B The View Bis,50.82212087028256,3.234911112616146,0,3,quality,"56 Kerkvoetweg, 8501 Kortrijk, Belgium, 56 Kerkvoetweg, 8501, Belgium",56 Kerkvoetweg,Hotel,155,2026-07-15,EUR,10.0,129,be_the-view-bis.html.gz,2026-06-16T19:10:18+00:00,success
https://www.booking.com/hotel/be/au-prince-royal-leopoldsburg.en-gb.html,Hotel Au Prince Royal,51.117127376315175,5.26322892310418,0,,,"Koning Albert I Plein 28, 3970 Leopoldsburg, Belgium, Koning Albert I Plein 28, 3970, Belgium",Koning Albert I Plein 28,Hotel,123,2026-07-15,EUR,7.7,458,be_au-prince-royal-leopoldsburg.html.gz,2026-06-16T19:10:44+00:00,success
https://www.booking.com/hotel/be/bij-moemee.en-gb.html,B&B Bij MoeMee,51.0917371000773,3.71442827875364,0,4,quality,"Sneeuwklokjeslaan 11, Wondelgem, 9032 Ghent, Belgium, Sneeuwklokjeslaan 11, 9032, Belgium",Sneeuwklokjeslaan 11,Hotel,,,,9.4,102,be_bij-moemee.html.gz,2026-06-16T19:11:46+00:00,partial
https://www.booking.com/hotel/be/ikejime.en-gb.html,B&B CHEZ PIERROT ALIAS IKEJIME,51.2942701587435,3.193703591823578,0,3,quality,"Stationsstraat 32, 8380 Lissewege, Belgium, Stationsstraat 32, 8380, Belgium",Stationsstraat 32,Hotel,,,,6.9,14,be_ikejime.html.gz,2026-06-16T19:12:48+00:00,partial
https://www.booking.com/hotel/be/la-maison-de-fille.en-gb.html,B&B La maison de Fille,50.995377,5.069989,0,,,"10 Schoonaerde, 3290 Diest, Belgium, 10 Schoonaerde, 3290, Belgium",10 Schoonaerde,Hotel,,,,9.2,78,be_la-maison-de-fille.html.gz,2026-06-16T19:13:51+00:00,partial
https://www.booking.com/hotel/be/ter-zwaanhoek.en-gb.html,Ter Zwaanhoek,51.2258605957031,2.91950941085815,0,,,,,,,,,,,be_ter-zwaanhoek.html.gz,2026-06-16T19:14:59+00:00,partial
https://www.booking.com/hotel/be/ibisbrusselsairport.en-gb.html,ibis Hotel Brussels Airport,50.881343689755575,4.437250792980194,0,3,official,"Bessenveldstraat 17, 1831 Diegem, Belgium, Bessenveldstraat 17, 1831, Belgium",Bessenveldstraat 17,Hotel,92,2026-07-15,EUR,7.2,1180,be_ibisbrusselsairport.html.gz,2026-06-16T19:15:25+00:00,success
https://www.booking.com/hotel/be/bed-39-n-blues.en-gb.html,Bed 'n Blues ****,50.9482547,5.1125908,0,4,quality,"Generaal de Wittestraat, 11, 3545 Halen, Belgium, Generaal de Wittestraat, 11, 3545, Belgium","Generaal de Wittestraat, 11",Hotel,,,,9.2,44,be_bed-39-n-blues.html.gz,2026-06-16T19:16:25+00:00,partial
https://www.booking.com/hotel/by/comfort.en-gb.html,Complex Comfort,53.90234,27.5619,0,,,,,,,,,,,by_comfort.html.gz,2026-06-16T19:17:30+00:00,partial
https://www.booking.com/hotel/be/stay-in-bruges.en-gb.html,Stay in Bruges,51.208911604466,3.2242740271613,0,,,,,,,,,,,be_stay-in-bruges.html.gz,2026-06-16T19:18:37+00:00,partial
https://www.booking.com/hotel/be/alfainn.en-gb.html,Alfa Inn,51.3137941207764,3.1308889389038086,0,3,official,"Kerkstraat 92, 8370 Blankenberge, Belgium, Kerkstraat 92, 8370, Belgium",Kerkstraat 92,Hotel,221,2026-07-15,EUR,8.5,1685,be_alfainn.html.gz,2026-06-16T19:19:03+00:00,success
https://www.booking.com/hotel/be/central-bruges-b-amp-b.en-gb.html,Central Bruges B&B,51.20789745684795,3.2379040288360557,0,3,quality,"Bilkske 56, Historic Centre of Brugge, 8000 Bruges, Belgium, Bilkske 56, 8000, Belgium",Bilkske 56,Hotel,274,2026-07-15,EUR,9.2,884,be_central-bruges-b-amp-b.html.gz,2026-06-16T19:19:27+00:00,success
https://www.booking.com/hotel/be/hoeve-de-zuidhoek.en-gb.html,Hoeve De Zuidhoek,51.2661186,3.2396631,0,5,official,"29 Stapelvoorde, 8380 Bruges, Belgium, 29 Stapelvoorde, 8380, Belgium",29 Stapelvoorde,Hotel,,,,9.4,33,be_hoeve-de-zuidhoek.html.gz,2026-06-16T19:20:32+00:00,partial
https://www.booking.com/hotel/be/duinenwachter.en-gb.html,Duinenwachter,51.350220987206,3.28787794907385,0,3,quality,"Blancgarinstraat 11, bus 1, Knokke, 8300 Knokke-Heist, Belgium, Blancgarinstraat 11, bus 1, 8300, Belgium","Blancgarinstraat 11, bus 1",Hotel,,,,6.4,86,be_duinenwachter.html.gz,2026-06-16T19:21:33+00:00,partial
https://www.booking.com/hotel/be/infotel.en-gb.html,Infotel,50.4545508166193,3.9524696348235,0,,,,,,,,,,,be_infotel.html.gz,2026-06-16T19:22:40+00:00,partial
https://www.booking.com/hotel/be/fleurs-sauvages.en-gb.html,Fleurs-Sauvages,50.25,5.81666994094849,0,,,,,,,,,,,be_fleurs-sauvages.html.gz,2026-06-16T19:23:47+00:00,partial
https://www.booking.com/hotel/be/eden-ardenne.en-gb.html,Hotel Eden Ardenne,49.837927096446684,5.429434776306152,0,3,official,"25 Chaussée de France, 6840 Neufchâteau, Belgium, 25 Chaussée de France, 6840, Belgium",25 Chaussée de France,Hotel,156,2026-07-15,EUR,8.0,2857,be_eden-ardenne.html.gz,2026-06-16T19:24:11+00:00,success
https://www.booking.com/hotel/be/la-roseraie-gaume-ardenne-lacuisine-sur-semois.en-gb.html,La Roseraie. Gaume-Ardenne-lacuisine sur Semois.,49.7123238,5.326569400000039,0,4,official,"de chiny 2, 6821 Florenville, Belgium, de chiny 2, 6821, Belgium",de chiny 2,Hotel,119,2026-07-15,EUR,8.1,261,be_la-roseraie-gaume-ardenne-lacuisine-sur-semois.html.gz,2026-06-16T19:24:36+00:00,success
https://www.booking.com/hotel/be/het-colettientje.en-gb.html,B&B Het Colettientje,51.19976696343623,3.227702757672091,0,,,"Colettijnenhof 3, Historic Centre of Brugge, 8000 Bruges, Belgium, Colettijnenhof 3, 8000, Belgium",Colettijnenhof 3,Hotel,,,,8.5,546,be_het-colettientje.html.gz,2026-06-16T19:25:38+00:00,partial
https://www.booking.com/hotel/be/vitamin-sea-by-d.en-gb.html,"Vitamin Sea, in het centrum en naast de zee",51.2323831,2.91385690000003,0,4,quality,"Van Iseghemlaan 69, Oostende Centre, 8400 Ostend, Belgium, Van Iseghemlaan 69, 8400, Belgium",Van Iseghemlaan 69,Hotel,,,,8.9,87,be_vitamin-sea-by-d.html.gz,2026-06-16T19:26:42+00:00,partial
https://www.booking.com/hotel/be/avenue-beach-hotel.en-gb.html,Avenue Beach Hotel,51.2258605957031,2.91950941085815,0,,,,,,,,,,,be_avenue-beach-hotel.html.gz,2026-06-16T19:27:50+00:00,partial
https://www.booking.com/hotel/be/sweet-bonihu.en-gb.html,Wellness Sweet Bonihu B&B,51.205606,3.254084,0,4,quality,"Fortuinstraat 79, Sint-Kruis, 8310 Bruges, Belgium, Fortuinstraat 79, 8310, Belgium",Fortuinstraat 79,Hotel,241,2026-07-15,EUR,9.6,223,be_sweet-bonihu.html.gz,2026-06-16T19:28:15+00:00,success
https://www.booking.com/hotel/be/belle-de-nuit.en-gb.html,"Belle de Nuit, boutique hotel",51.231427,2.914162,0,3,official,"Madridstraat 9, Oostende Centre, 8400 Ostend, Belgium, Madridstraat 9, 8400, Belgium",Madridstraat 9,Hotel,163,2026-07-22,EUR,7.6,289,be_belle-de-nuit.html.gz,2026-06-16T19:29:01+00:00,success
https://www.booking.com/hotel/be/neuvice.en-gb.html,Hotel Neuvice,50.64474933539937,5.577302277088165,0,3,official,"En Neuvice, 45, 4000 Liège, Belgium, En Neuvice, 45, 4000, Belgium","En Neuvice, 45",Hotel,147,2026-07-15,EUR,9.2,531,be_neuvice.html.gz,2026-06-16T19:29:27+00:00,success
https://www.booking.com/hotel/be/chez-mimi.en-gb.html,Chez Mimi - chambre vue parc,50.852269,4.422477,0,,,"125, avenue du capricorne, Sint-Lambrechts-Woluwe / Woluwe-Saint-Lambert, 1200 Brussels, Belgium, 125, avenue du capricorne, 1200, Belgium","125, avenue du capricorne",Hotel,53,2026-07-29,EUR,9.2,232,be_chez-mimi.html.gz,2026-06-16T19:30:31+00:00,success
https://www.booking.com/hotel/be/le-pre-chet-profondeville.en-gb.html,Le Pré-Chet,50.3797163,4.8685131,0,3,quality,"7 Rive de Meuse, 5170 Profondeville, Belgium, 7 Rive de Meuse, 5170, Belgium",7 Rive de Meuse,Hotel,,,,9.6,46,be_le-pre-chet-profondeville.html.gz,2026-06-16T19:31:34+00:00,partial
https://www.booking.com/hotel/be/grand-cabaret.en-gb.html,B&B Le Grand Cabaret,51.13039,2.75167,0,,,,,,,,,,,be_grand-cabaret.html.gz,2026-06-16T19:32:41+00:00,partial
https://www.booking.com/hotel/be/camping-le-canada.en-gb.html,Camping Le Canada,49.73949224500862,5.352569635473628,0,,,"Pont St Nicolas 1, 6810 Chiny, Belgium, Pont St Nicolas 1, 6810, Belgium",Pont St Nicolas 1,Hotel,,,,8.2,45,be_camping-le-canada.html.gz,2026-06-16T19:33:46+00:00,partial
https://www.booking.com/hotel/by/apart-in-minsk.en-gb.html,Apartment Exclusive,53.90234,27.5619,0,,,,,,,,,,,by_apart-in-minsk.html.gz,2026-06-16T19:34:56+00:00,partial
https://www.booking.com/hotel/be/kirisavan.en-gb.html,Kirisavan Bed&Breakfast,50.80427556868832,5.342680683217735,0,4,quality,"Wellenstraat 26, 3840 Borgloon, Belgium, Wellenstraat 26, 3840, Belgium",Wellenstraat 26,Hotel,,,,9.6,30,be_kirisavan.html.gz,2026-06-16T19:36:00+00:00,partial
https://www.booking.com/hotel/be/stadshotel-bree.en-gb.html,Hotel Ingredi,51.1404819,5.5970184,0,3,official,"Kloosterstraat 10, 3960 Bree, Belgium, Kloosterstraat 10, 3960, Belgium",Kloosterstraat 10,Hotel,88,2026-07-15,EUR,8.0,693,be_stadshotel-bree.html.gz,2026-06-16T19:36:28+00:00,success
https://www.booking.com/hotel/by/mini-la-menska.en-gb.html,Mini-Hotel La Menska,53.90234,27.5619,0,,,,,,,,,,,by_mini-la-menska.html.gz,2026-06-16T19:37:35+00:00,partial
https://www.booking.com/hotel/be/quot-ter-ename-ndeg2-quot.en-gb.html,"""Ter Ename n°2""",50.854379,3.63495,0,5,official,"77 Zwijndries, 9700 Oudenaarde, Belgium, 77 Zwijndries, 9700, Belgium",77 Zwijndries,Hotel,,,,8.6,100,be_quot-ter-ename-ndeg2-quot.html.gz,2026-06-16T19:38:39+00:00,partial
https://www.booking.com/hotel/be/b-amp-b-39-t-cremehuys.en-gb.html,B&B 't Crèmehuys,51.23057,5.30769,0,,,,,,,,,,,be_b-amp-b-39-t-cremehuys.html.gz,2026-06-16T19:39:49+00:00,partial
https://www.booking.com/hotel/by/fletkom.en-gb.html,Flatcom Hostel,53.90234,27.5619,0,,,,,,,,,,,by_fletkom.html.gz,2026-06-16T19:40:53+00:00,partial
https://www.booking.com/hotel/be/suite.en-gb.html,Suite & City Apartments,50.4234723949432,6.033301949501038,0,4,quality,"Avenue de la Gare 27, 4960 Malmedy, Belgium, Avenue de la Gare 27, 4960, Belgium",Avenue de la Gare 27,Hotel,,,,8.4,74,be_suite.html.gz,2026-06-16T19:41:58+00:00,partial
https://www.booking.com/hotel/be/sea-side-app-te-huur.en-gb.html,Sea Side,51.2202,2.88891839999997,0,4,quality,"Luxemburgstraat 7 D2 (Residentie Hippique), Oostende Centre, 8400 Ostend, Belgium, Luxemburgstraat 7 D2 (Residentie Hippique), 8400, Belgium",Luxemburgstraat 7 D2 (Residentie Hippique),Hotel,,,,9.1,43,be_sea-side-app-te-huur.html.gz,2026-06-16T19:43:01+00:00,partial
https://www.booking.com/hotel/be/maisonmontana.en-gb.html,Maison Montana,50.797776,4.37687,0,3,quality,"5 - 7 Avenue Montana, Ukkel / Uccle, 1180 Brussels, Belgium, 5 - 7 Avenue Montana, 1180, Belgium",5 - 7 Avenue Montana,Hotel,,,,8.7,77,be_maisonmontana.html.gz,2026-06-16T19:44:06+00:00,partial
https://www.booking.com/hotel/be/la-tourelle-d-achille-leontine.en-gb.html,la tourelle d’Achille leontine,50.1247661,5.1899396,0,4,quality,"Rue des Grottes 29 5580 han/sur/lesse, 5580 Rochefort, Belgium, Rue des Grottes 29 5580 han/sur/lesse, 5580, Belgium",Rue des Grottes 29 5580 han/sur/lesse,Hotel,,,,8.7,18,be_la-tourelle-d-achille-leontine.html.gz,2026-06-16T19:45:12+00:00,partial
https://www.booking.com/hotel/be/hoevehotel-t-kruishof.en-gb.html,Charmehotel Kruishof,51.204611395778,2.8798770904541016,0,3,official,"Kruishofstraat 1, Raversijde, 8400 Ostend, Belgium, Kruishofstraat 1, 8400, Belgium",Kruishofstraat 1,Hotel,,,,9.2,178,be_hoevehotel-t-kruishof.html.gz,2026-06-16T19:46:15+00:00,partial
https://www.booking.com/hotel/be/steigenberger-grandhotel.en-gb.html,Steigenberger Wiltcher's,50.832496601073146,4.357556998729706,0,5,official,"Avenue Louise 71, 1050 Brussels, Belgium, Avenue Louise 71, 1050, Belgium",Avenue Louise 71,Hotel,177,2026-07-15,EUR,8.4,2193,be_steigenberger-grandhotel.html.gz,2026-06-16T19:46:42+00:00,success
https://www.booking.com/hotel/be/b-amp-b-de-vossenbarm.en-gb.html,B&B De Vossenbarm,51.160406122886506,3.102363646030426,0,4,quality,"Hildeghemweg 5, 8490 Jabbeke, Belgium, Hildeghemweg 5, 8490, Belgium",Hildeghemweg 5,Hotel,,,,9.9,98,be_b-amp-b-de-vossenbarm.html.gz,2026-06-16T19:47:47+00:00,partial
https://www.booking.com/hotel/be/logies-grenadine.en-gb.html,Budget Logies Grenadine,51.3132019042969,3.13144993782043,0,,,,,,,,,,,be_logies-grenadine.html.gz,2026-06-16T19:48:57+00:00,partial
https://www.booking.com/hotel/be/wilgenhof-maaseik.en-gb.html,Hotel Wilgenhof,51.098590342179385,5.7585471868515015,0,2,official,"Kapelweg 51, 3680 Maaseik, Belgium, Kapelweg 51, 3680, Belgium",Kapelweg 51,Hotel,,,,7.9,89,be_wilgenhof-maaseik.html.gz,2026-06-16T19:50:01+00:00,partial
https://www.booking.com/hotel/be/le-dernier-metro.en-gb.html,Le dernier métro,50.840773,4.463849,0,,,"Rue de l église, 96, Sint-Pieters-Woluwe / Woluwe-Saint-Pierre, 1150 Brussels, Belgium, Rue de l église, 96, 1150, Belgium","Rue de l église, 96",Hotel,,,,6.5,116,be_le-dernier-metro.html.gz,2026-06-16T19:52:13+00:00,partial
https://www.booking.com/hotel/be/hostellerie-klokhof.en-gb.html,Hostellerie Klokhof,50.790178282321904,3.249136805534363,0,4,official,"Sint Anna 2 (GPS: Verruestraat, 8510 Marke), 8500 Kortrijk, Belgium, Sint Anna 2 (GPS: Verruestraat, 8510 Marke), 8500, Belgium","Sint Anna 2 (GPS: Verruestraat, 8510 Marke)",Hotel,,,,8.0,139,be_hostellerie-klokhof.html.gz,2026-06-16T19:53:19+00:00,partial
https://www.booking.com/hotel/be/res-apollo.en-gb.html,Res. Apollo,51.346707,3.288335,0,,,,,,,,,,,be_res-apollo.html.gz,2026-06-16T19:54:26+00:00,partial
https://www.booking.com/hotel/be/studio-cosy.en-gb.html,studio cosy,50.4464369,5.0090317,0,3,quality,"13 Chaussée de Gramptinne, 5340 Gesves, Belgium, 13 Chaussée de Gramptinne, 5340, Belgium",13 Chaussée de Gramptinne,Hotel,,,,8.6,13,be_studio-cosy.html.gz,2026-06-16T19:55:28+00:00,partial
https://www.booking.com/hotel/be/manitoba.en-gb.html,Hotel Manitoba,51.31448484489795,3.1281933188438416,0,3,official,"Manitobaplein 11, 8370 Blankenberge, Belgium, Manitobaplein 11, 8370, Belgium",Manitobaplein 11,Hotel,187,2026-07-15,EUR,8.8,1094,be_manitoba.html.gz,2026-06-16T19:55:52+00:00,success
https://www.booking.com/hotel/be/les-glaneuses.en-gb.html,Les Glaneuses,50.3323231297459,4.60666170000002,0,3,quality,"46 Tiranrue, 5640 Mettet, Belgium, 46 Tiranrue, 5640, Belgium",46 Tiranrue,Hotel,,,,9.3,40,be_les-glaneuses.html.gz,2026-06-16T19:56:57+00:00,partial
https://www.booking.com/hotel/be/van-der-valk-brugge-oostkamp.en-gb.html,Van Der Valk Hotel Brugge Oostkamp,51.14392843398041,3.2453200221061707,0,4,official,"Kapellestraat 146, 8020 Oostkamp, Belgium, Kapellestraat 146, 8020, Belgium",Kapellestraat 146,Hotel,136,2026-07-15,EUR,9.0,1349,be_van-der-valk-brugge-oostkamp.html.gz,2026-06-16T19:57:22+00:00,success
https://www.booking.com/hotel/be/glamping-adventure-valley-durbuy.en-gb.html,Green Fields - Durbuy,50.3409122710252,5.45490002510064,0,,,"Rue du Gibet 50, 6940 Durbuy, Belgium, Rue du Gibet 50, 6940, Belgium",Rue du Gibet 50,Hotel,126,2026-07-15,EUR,7.8,439,be_glamping-adventure-valley-durbuy.html.gz,2026-06-16T19:57:48+00:00,success
https://www.booking.com/hotel/be/a2b-b.en-gb.html,Antwerp For Two B&B,51.22507551021472,4.400654733181,0,4,quality,"Sint Paulusplaats 27, Antwerp District, 2000 Antwerp, Belgium, Sint Paulusplaats 27, 2000, Belgium",Sint Paulusplaats 27,Hotel,132,2026-07-22,EUR,8.6,339,be_a2b-b.html.gz,2026-06-16T19:58:35+00:00,success
https://www.booking.com/hotel/be/bcozy-vakantievilla-belgie.en-gb.html,BCozy vakantievilla Belgie,50.82762,3.26599,0,,,,,,,,,,,be_bcozy-vakantievilla-belgie.html.gz,2026-06-16T19:59:43+00:00,partial
https://www.booking.com/hotel/be/thalassa.en-gb.html,Apartment Thalassa,51.319525479583056,3.1265439472991785,0,,,"Zeedijk 173 1e verdiep, 8370 Blankenberge, Belgium, Zeedijk 173 1e verdiep, 8370, Belgium",Zeedijk 173 1e verdiep,Hotel,,,,5.6,131,be_thalassa.html.gz,2026-06-16T20:00:45+00:00,partial
https://www.booking.com/hotel/be/escale-du-bourlingueur-charleroi.en-gb.html,ESCALE DU BOURLINGUEUR,50.3899743642635,4.4628683766259805,0,,,"Rue des amis du Progres 10, 6010 Charleroi, Belgium, Rue des amis du Progres 10, 6010, Belgium",Rue des amis du Progres 10,Hotel,,,,6.5,36,be_escale-du-bourlingueur-charleroi.html.gz,2026-06-16T20:01:50+00:00,partial
https://www.booking.com/hotel/be/de-secretaris-overpelt.en-gb.html,Hotel De Secretaris,51.2135337,5.42341110000007,0,,,"Dorpsstraat 60, 3900 Pelt, Belgium, Dorpsstraat 60, 3900, Belgium",Dorpsstraat 60,Hotel,135,2026-07-15,EUR,8.4,730,be_de-secretaris-overpelt.html.gz,2026-06-16T20:02:17+00:00,success
https://www.booking.com/hotel/be/hof-leskensdaele.en-gb.html,Hof Leskensdaele,50.7689,3.87979,0,,,,,,,,,,,be_hof-leskensdaele.html.gz,2026-06-16T20:03:25+00:00,partial
https://www.booking.com/hotel/be/bourgoensch-hof.en-gb.html,Hotel Bourgoensch Hof,51.20741272766732,3.2266733050346375,0,3,official,"Wollestraat 35, Historic Centre of Brugge, 8000 Bruges, Belgium, Wollestraat 35, 8000, Belgium",Wollestraat 35,Hotel,163,2026-07-15,EUR,8.2,3444,be_bourgoensch-hof.html.gz,2026-06-16T20:03:52+00:00,success
https://www.booking.com/hotel/be/hotel-indigo-antwerp-city-centre.en-gb.html,"Hotel Indigo Antwerp City Centre, an IHG Hotel",51.21877511144502,4.420645236968994,0,4,official,"Koningin Astridplein 43, Antwerp District, 2018 Antwerp, Belgium, Koningin Astridplein 43, 2018, Belgium",Koningin Astridplein 43,Hotel,153,2026-07-15,EUR,8.3,2192,be_hotel-indigo-antwerp-city-centre.html.gz,2026-06-16T20:04:20+00:00,success
https://www.booking.com/hotel/by/dom-polotsk.en-gb.html,Guest House on Frunze,55.48501,28.76853,0,,,,,,,,,,,by_dom-polotsk.html.gz,2026-06-16T20:05:26+00:00,partial
https://www.booking.com/hotel/be/guesthouse-bernardin.en-gb.html,Guesthouse Bernardin,51.22006785123211,4.409696459770203,0,5,quality,"Sint-jacobsstraat 3, Antwerp District, 2000 Antwerp, Belgium, Sint-jacobsstraat 3, 2000, Belgium",Sint-jacobsstraat 3,Hotel,130,2026-07-15,EUR,8.4,285,be_guesthouse-bernardin.html.gz,2026-06-16T20:05:51+00:00,success
